Time	Node	Event	ContentID	#Hops
102501	repo_1	Hit_Event	1403	1
102751	repo_1	Hit_Event	19	1
103001	repo_1	Hit_Event	4764	1
103250	cache_0	Hit_Event	1	0
103500	cache_0	Hit_Event	36	0
103751	repo_1	Hit_Event	5744	1
104001	repo_1	Hit_Event	816	1
104251	repo_1	Hit_Event	2552	1
104501	repo_1	Hit_Event	2717	1
104750	cache_0	Hit_Event	2	0
105001	repo_1	Hit_Event	2482	1
105251	repo_1	Hit_Event	705	1
105500	cache_0	Hit_Event	5	0
105750	cache_0	Hit_Event	3	0
106001	repo_1	Hit_Event	1343	1
106251	repo_1	Hit_Event	432	1
106500	cache_0	Hit_Event	1	0
106751	repo_1	Hit_Event	161	1
107001	repo_1	Hit_Event	267	1
107251	repo_1	Hit_Event	853	1
107501	repo_1	Hit_Event	420	1
107750	cache_0	Hit_Event	11	0
108000	cache_0	Hit_Event	5	0
108250	cache_0	Hit_Event	2	0
108500	cache_0	Hit_Event	6	0
108750	cache_0	Hit_Event	1	0
109000	cache_0	Hit_Event	1	0
109251	repo_1	Hit_Event	268	1
109501	repo_1	Hit_Event	390	1
109750	cache_0	Hit_Event	1	0
110001	repo_1	Hit_Event	461	1
110251	repo_1	Hit_Event	49	1
110501	repo_1	Hit_Event	7644	1
110751	repo_1	Hit_Event	1721	1
111000	cache_0	Hit_Event	1	0
111251	repo_1	Hit_Event	8732	1
111500	cache_0	Hit_Event	6	0
111751	repo_1	Hit_Event	16	1
112001	repo_1	Hit_Event	42	1
112251	repo_1	Hit_Event	145	1
112501	repo_1	Hit_Event	114	1
112751	repo_1	Hit_Event	8806	1
113001	repo_1	Hit_Event	29	1
113250	cache_0	Hit_Event	2	0
113501	repo_1	Hit_Event	9756	1
113750	cache_0	Hit_Event	5	0
114001	repo_1	Hit_Event	217	1
114251	repo_1	Hit_Event	8446	1
114501	repo_1	Hit_Event	2255	1
114751	repo_1	Hit_Event	14	1
115001	repo_1	Hit_Event	26	1
115250	cache_0	Hit_Event	2	0
115500	cache_0	Hit_Event	2	0
115750	cache_0	Hit_Event	40	0
116000	cache_0	Hit_Event	8	0
116251	repo_1	Hit_Event	373	1
116501	repo_1	Hit_Event	37	1
116751	repo_1	Hit_Event	930	1
117001	repo_1	Hit_Event	87	1
117251	repo_1	Hit_Event	21	1
117500	cache_0	Hit_Event	2	0
117751	repo_1	Hit_Event	247	1
118001	repo_1	Hit_Event	15	1
118251	repo_1	Hit_Event	4078	1
118500	cache_0	Hit_Event	17	0
118750	cache_0	Hit_Event	17	0
119001	repo_1	Hit_Event	954	1
119251	repo_1	Hit_Event	142	1
119500	cache_0	Hit_Event	11	0
119750	cache_0	Hit_Event	8	0
120000	cache_0	Hit_Event	1	0
120251	repo_1	Hit_Event	35	1
120501	repo_1	Hit_Event	78	1
120750	cache_0	Hit_Event	2	0
121001	repo_1	Hit_Event	1539	1
121251	repo_1	Hit_Event	330	1
121501	repo_1	Hit_Event	417	1
121750	cache_0	Hit_Event	17	0
122001	repo_1	Hit_Event	287	1
122251	repo_1	Hit_Event	363	1
122501	repo_1	Hit_Event	576	1
